#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  2.1116  -18.8886  -17.8655  -17.7785  -13.5371  -13.4920  -13.4891  -13.3471  -13.3160   -7.1694   -6.3179   -6.0969   -4.7000   -3.8528   -3.4960   -3.4604   -3.3670   -1.0981   -0.5728   -0.0956   -0.0591    0.4874    2.8195    3.3495    6.9059
  2.1758  -19.0070  -17.8490  -17.7503  -13.5372  -13.4843  -13.4809  -13.3513  -13.3376   -7.0754   -6.0424   -6.0407   -4.8239   -3.7716   -3.4103   -3.3751   -3.2625   -1.2385   -0.5897   -0.1920   -0.1534    0.4325    2.6479    3.0638    6.9300
  2.2401  -19.1278  -17.8290  -17.7247  -13.5369  -13.4758  -13.4720  -13.3554  -13.3547   -6.9697   -5.9831   -5.7324   -4.9461   -3.6768   -3.3105   -3.2834   -3.1546   -1.3781   -0.6217   -0.2969   -0.2580    0.3679    2.4159    2.7570    7.0418
  2.3043  -19.2490  -17.8091  -17.7037  -13.5350  -13.4668  -13.4627  -13.3671  -13.3594   -6.8546   -5.9282   -5.3958   -5.0661   -3.5715   -3.1995   -3.1871   -3.0440   -1.5143   -0.6711   -0.4094   -0.3765    0.2913    2.1240    2.4325    7.2415
  2.3685  -19.3671  -17.7887  -17.6872  -13.5296  -13.4574  -13.4534  -13.3755  -13.3631   -6.7294   -5.8777   -5.1826   -5.0384   -3.4551   -3.0855   -3.0754   -2.9304   -1.6384   -0.7390   -0.5283   -0.5064    0.2027    1.7875    2.0971    7.5207
  2.4328  -19.4788  -17.7687  -17.6750  -13.5196  -13.4481  -13.4441  -13.3808  -13.3663   -6.5957   -5.8351   -5.2922   -4.6657   -3.3284   -2.9779   -2.9359   -2.8127   -1.7488   -0.8255   -0.6507   -0.6481    0.1014    1.4228    1.7552    7.8650
  2.4970  -19.5832  -17.7484  -17.6670  -13.5048  -13.4389  -13.4354  -13.3840  -13.3689   -6.4552   -5.8001   -5.3935   -4.2844   -3.1923   -2.8623   -2.7822   -2.6935   -1.8417   -0.9296   -0.7992   -0.7776   -0.0139    1.0459    1.4096    8.2590
  2.5613  -19.6775  -17.7294  -17.6624  -13.4859  -13.4301  -13.4272  -13.3856  -13.3711   -6.3125   -5.7760   -5.4847   -3.8979   -3.0462   -2.7384   -2.6129   -2.5716   -1.9174   -1.0484   -0.9581   -0.9069   -0.1456    0.6745    1.0651    8.6844
  2.6255  -19.7601  -17.7129  -17.6614  -13.4645  -13.4222  -13.4199  -13.3862  -13.3728   -6.1731   -5.7621   -5.5649   -3.5160   -2.8921   -2.6066   -2.4479   -2.4292   -1.9754   -1.1831   -1.1243   -1.0377   -0.2992    0.3249    0.7257    9.1238
  2.6898  -19.8295  -17.6985  -17.6628  -13.4430  -13.4153  -13.4137  -13.3859  -13.3741   -6.0419   -5.7550   -5.6325   -3.1452   -2.7310   -2.4632   -2.3237   -2.2361   -2.0158   -1.3288   -1.2965   -1.1683   -0.4847    0.0214    0.3964    9.4787
  2.7540  -19.8847  -17.6871  -17.6658  -13.4241  -13.4096  -13.4087  -13.3846  -13.3750   -5.9271   -5.7543   -5.6869   -2.7957   -2.5640   -2.3039   -2.2009   -2.0957   -1.9820   -1.4824   -1.4727   -1.2964   -0.7156   -0.2128    0.0854    9.8202
  2.8182  -19.9249  -17.6783  -17.6686  -13.4107  -13.4054  -13.4050  -13.3817  -13.3756   -5.8364   -5.7554   -5.7261   -2.4854   -2.3928   -2.1150   -2.0950   -2.0834   -1.8043   -1.6501   -1.6375   -1.4184   -0.9855   -0.3715   -0.1941   10.1892
  2.8825  -19.9501  -17.6729  -17.6704  -13.4038  -13.4029  -13.4028  -13.3778  -13.3759   -5.7779   -5.7570   -5.7498   -2.2404   -2.2234   -2.1044   -1.9852   -1.9157   -1.8234   -1.7549   -1.6409   -1.5235   -1.2748   -0.4646   -0.4088   10.5821
  2.9467  -19.9595  -17.6711  -17.6711  -13.4020  -13.4020  -13.4020  -13.3760  -13.3760   -5.7578   -5.7578   -5.7578   -2.1078   -2.1078   -2.1078   -1.9402   -1.9402   -1.9402   -1.5710   -1.5710   -1.5710   -1.5628   -0.4959   -0.4959   10.9026
  2.9467  -19.9595  -17.6711  -17.6711  -13.4020  -13.4020  -13.4020  -13.3760  -13.3760   -5.7578   -5.7578   -5.7578   -2.1078   -2.1078   -2.1078   -1.9402   -1.9402   -1.9402   -1.5710   -1.5710   -1.5710   -1.5628   -0.4959   -0.4959   10.9026
  3.0254  -19.9454  -17.6720  -17.6720  -13.4038  -13.4038  -13.4038  -13.3772  -13.3772   -5.7844   -5.7531   -5.7531   -2.2715   -2.2715   -2.0991   -2.0703   -1.8171   -1.8171   -1.7822   -1.6037   -1.6037   -1.1813   -0.4085   -0.4085   10.5786
  3.1041  -19.9087  -17.6746  -17.6746  -13.4109  -13.4109  -13.4090  -13.3786  -13.3786   -5.8603   -5.7408   -5.7408   -2.5185   -2.5185   -2.4009   -2.0730   -1.8297   -1.8297   -1.7930   -1.5219   -1.5219   -0.7569   -0.1933   -0.1933   10.1855
  3.1827  -19.8499  -17.6786  -17.6786  -13.4248  -13.4248  -13.4169  -13.3771  -13.3771   -5.9746   -5.7244   -5.7244   -2.7933   -2.7933   -2.7625   -2.0300   -1.9578   -1.9578   -1.7577   -1.3371   -1.3371   -0.2990    0.0845    0.0845    9.8238
  3.2614  -19.7669  -17.6857  -17.6857  -13.4433  -13.4433  -13.4267  -13.3728  -13.3728   -6.1140   -5.7112   -5.7111   -3.1345   -3.0948   -3.0948   -2.0601   -2.0601   -1.9712   -1.7028   -1.1529   -1.1529    0.1850    0.3947    0.3947    9.3734
  3.3401  -19.6643  -17.6956  -17.6956  -13.4630  -13.4630  -13.4369  -13.3663  -13.3663   -6.2648   -5.7069   -5.7069   -3.5179   -3.4159   -3.4159   -2.1184   -2.1184   -1.8993   -1.6335   -0.9817   -0.9817    0.6840    0.7201    0.7201    8.7185
  3.4188  -19.5431  -17.7083  -17.7083  -13.4807  -13.4807  -13.4460  -13.3581  -13.3581   -6.4154   -5.7175   -5.7175   -3.9116   -3.7501   -3.7501   -2.1244   -2.1244   -1.8110   -1.5527   -0.8275   -0.8275    1.0555    1.0555    1.1785    8.0460
  3.4975  -19.4060  -17.7248  -17.7248  -13.4936  -13.4936  -13.4521  -13.3484  -13.3484   -6.5593   -5.7475   -5.7475   -4.3120   -4.0884   -4.0884   -2.0804   -2.0804   -1.7128   -1.4621   -0.6922   -0.6922    1.3952    1.3952    1.6397    7.4031
  3.5761  -19.2556  -17.7443  -17.7443  -13.4996  -13.4996  -13.4533  -13.3374  -13.3374   -6.6894   -5.7959   -5.7959   -4.7143   -4.4256   -4.4256   -1.9902   -1.9902   -1.6065   -1.3640   -0.5766   -0.5766    1.7361    1.7361    2.0243    6.8516
  3.6548  -19.0976  -17.7666  -17.7666  -13.4974  -13.4974  -13.4481  -13.3252  -13.3252   -6.8038   -5.8623   -5.8623   -5.1124   -4.7553   -4.7553   -1.8661   -1.8661   -1.4923   -1.2614   -0.4790   -0.4790    2.0725    2.0725    2.2555    6.4712
  3.7335  -18.9334  -17.7917  -17.7917  -13.4865  -13.4865  -13.4352  -13.3120  -13.3120   -6.9024   -5.9441   -5.9441   -5.4992   -5.0702   -5.0702   -1.7142   -1.7142   -1.3707   -1.1572   -0.3990   -0.3990    2.2655    2.4049    2.4049    6.3396
  3.8122  -18.7685  -17.8184  -17.8184  -13.4677  -13.4677  -13.4139  -13.2976  -13.2976   -6.9852   -6.0397   -6.0397   -5.8649   -5.3624   -5.3624   -1.5470   -1.5470   -1.2518   -1.0551   -0.3336   -0.3336    2.0504    2.7261    2.7261    6.4686
  3.8909  -18.6072  -17.8449  -17.8449  -13.4427  -13.4427  -13.3845  -13.2818  -13.2818   -7.0579   -6.1983   -6.1505   -6.1505   -5.6200   -5.6200   -1.3727   -1.3727   -1.1341   -0.9594   -0.2799   -0.2799    1.6837    3.0339    3.0339    6.7898
  3.9695  -18.4559  -17.8721  -17.8721  -13.4143  -13.4143  -13.3482  -13.2644  -13.2644   -7.1320   -6.4865   -6.2812   -6.2812   -5.8323   -5.8323   -1.2059   -1.2059   -1.0250   -0.8754   -0.2373   -0.2373    1.2531    3.3202    3.3202    7.2174
  4.0482  -18.3171  -17.8976  -17.8976  -13.3858  -13.3858  -13.3073  -13.2450  -13.2450   -7.2266   -6.7003   -6.4303   -6.4303   -5.9903   -5.9903   -1.0528   -1.0528   -0.9249   -0.8099   -0.2025   -0.2025    0.8287    3.5818    3.5818    7.6914
  4.1269  -18.1967  -17.9199  -17.9199  -13.3607  -13.3607  -13.2652  -13.2237  -13.2237   -7.3556   -6.8269   -6.5829   -6.5829   -6.1005   -6.1005   -0.9190   -0.9190   -0.8366   -0.7717   -0.1738   -0.1738    0.4555    3.8124    3.8124    8.1678
  4.2056  -18.0977  -17.9381  -17.9381  -13.3411  -13.3411  -13.2261  -13.2021  -13.2021   -7.4969   -6.8838   -6.7196   -6.7196   -6.1767   -6.1767   -0.8084   -0.8084   -0.7710   -0.7655   -0.1501   -0.1501    0.1715    4.0053    4.0053    8.6178
  4.2842  -18.0242  -17.9520  -17.9520  -13.3276  -13.3276  -13.1940  -13.1832  -13.1832   -7.6161   -6.9053   -6.8251   -6.8251   -6.2276   -6.2276   -0.8085   -0.7301   -0.7301   -0.7119   -0.1320   -0.1320   -0.0066    4.1498    4.1498    9.0003
  4.3629  -17.9800  -17.9615  -17.9615  -13.3199  -13.3199  -13.1730  -13.1703  -13.1703   -7.6946   -6.9130   -6.8923   -6.8923   -6.2576   -6.2576   -0.8578   -0.6847   -0.6847   -0.6821   -0.1204   -0.1204   -0.0925    4.2380    4.2380    9.2630
  4.4416  -17.9649  -17.9649  -17.9649  -13.3173  -13.3173  -13.1657  -13.1657  -13.1657   -7.7213   -6.9149   -6.9149   -6.9149   -6.2679   -6.2679   -0.8798   -0.6713   -0.6713   -0.6713   -0.1163   -0.1163   -0.1163    4.2673    4.2673    9.3587
  4.4416  -17.9649  -17.9649  -17.9649  -13.3173  -13.3173  -13.1657  -13.1657  -13.1657   -7.7213   -6.9149   -6.9149   -6.9149   -6.2679   -6.2679   -0.8798   -0.6713   -0.6713   -0.6713   -0.1163   -0.1163   -0.1163    4.2673    4.2673    9.3587
  4.5058  -17.9744  -17.9643  -17.9623  -13.3197  -13.3183  -13.1709  -13.1695  -13.1677   -7.7035   -6.9170   -6.9027   -6.8940   -6.2647   -6.2581   -0.8647   -0.6858   -0.6798   -0.6767   -0.1228   -0.1173   -0.0988    4.2367    4.2570    9.3070
  4.5701  -18.0013  -17.9618  -17.9536  -13.3268  -13.3214  -13.1856  -13.1807  -13.1738   -7.6509   -6.9216   -6.8663   -6.8309   -6.2533   -6.2278   -0.8285   -0.7253   -0.7010   -0.6912   -0.1418   -0.1194   -0.0380    4.1494    4.2291    9.1655
  4.6343  -18.0458  -17.9590  -17.9402  -13.3382  -13.3273  -13.2075  -13.1985  -13.1839   -7.5678   -6.9288   -6.8057   -6.7288   -6.2323   -6.1791   -0.8198   -0.7931   -0.7196   -0.7136   -0.1731   -0.1216    0.0814    4.0051    4.1793    8.9535
  4.6986  -18.1065  -17.9574  -17.9231  -13.3535  -13.3376  -13.2324  -13.2217  -13.1979   -7.4609   -6.9361   -6.7234   -6.5952   -6.1929   -6.1129   -0.9035   -0.8875   -0.7630   -0.6699   -0.2163   -0.1224    0.2690    3.8091    4.1083    8.7761
  4.7628  -18.1803  -17.9567  -17.9009  -13.3721  -13.3543  -13.2551  -13.2490  -13.2155   -7.3372   -6.9403   -6.6198   -6.4500   -6.1124   -6.0291   -1.0404   -0.9994   -0.8202   -0.6107   -0.2701   -0.1200    0.5215    3.5726    4.0194    8.4193
  4.8270  -18.2644  -17.9578  -17.8743  -13.3932  -13.3772  -13.2787  -13.2719  -13.2363   -7.2046   -6.9375   -6.4970   -6.3285   -5.9548   -5.9284   -1.2151   -1.1230   -0.8951   -0.5499   -0.3334   -0.1140    0.8265    3.3028    3.9109    8.1468
  4.8913  -18.3543  -17.9614  -17.8446  -13.4159  -13.4030  -13.3097  -13.2831  -13.2602   -7.0726   -6.9250   -6.3565   -6.2337   -5.8140   -5.7118   -1.4213   -1.2542   -0.9847   -0.4878   -0.4043   -0.1036    1.1672    3.0068    3.7872    7.9108
  4.9555  -18.4489  -17.9685  -17.8114  -13.4396  -13.4268  -13.3406  -13.2906  -13.2864   -6.9532   -6.9010   -6.2003   -6.1363   -5.6866   -5.4145   -1.6561   -1.3842   -1.0885   -0.4828   -0.4252   -0.0895    1.5218    2.6916    3.6476    7.5893
  5.0198  -18.5453  -17.9806  -17.7776  -13.4636  -13.4451  -13.3707  -13.3147  -13.2960   -6.8631   -6.8560   -6.0322   -6.0167   -5.5520   -5.0805   -1.9175   -1.5150   -1.2062   -0.5671   -0.3634   -0.0731    1.8693    2.3578    3.4942    7.2576
  5.0840  -18.6402  -17.9959  -17.7415  -13.4871  -13.4561  -13.3990  -13.3442  -13.2999   -6.8079   -6.7839   -5.8689   -5.8538   -5.4102   -4.7204   -2.2006   -1.6295   -1.3343   -0.6555   -0.3017   -0.0549    2.0162    2.1906    3.3273    6.9193
  5.1482  -18.7326  -18.0152  -17.7051  -13.5095  -13.4592  -13.4252  -13.3741  -13.3028   -6.7358   -6.7355   -5.6970   -5.6691   -5.2672   -4.3449   -2.5010   -1.7283   -1.4718   -0.7475   -0.2409   -0.0366    1.6671    2.4602    3.1512    6.5808
  5.2125  -18.8178  -18.0359  -17.6682  -13.5303  -13.4553  -13.4486  -13.4038  -13.3046   -6.7047   -6.6428   -5.5081   -5.4806   -5.1264   -3.9601   -2.8111   -1.7991   -1.6131   -0.8415   -0.1809   -0.0173    1.3190    2.6667    2.9723    6.2487
  5.2767  -18.8957  -18.0585  -17.6342  -13.5491  -13.4691  -13.4460  -13.4321  -13.3053   -6.6857   -6.5303   -5.3164   -5.2932   -4.9947   -3.5774   -3.1285   -1.8383   -1.7593   -0.9384   -0.1255    0.0002    0.9747    2.7902    2.8054    5.9273
  5.3410  -18.9640  -18.0802  -17.6019  -13.5655  -13.4865  -13.4583  -13.4336  -13.3047   -6.6744   -6.3975   -5.1289   -5.1114   -4.8750   -3.4453   -3.2037   -1.9030   -1.8403   -1.0365   -0.0741    0.0164    0.6395    2.6126    2.8857    5.6280
