#K-Path  Band-1   Band-2   Band-3   Band-4      ...   Band-n
  0.5163  -16.3509  -16.2641  -16.2132  -13.2902  -13.2902  -13.2870  -13.2390  -13.0720   -3.1960   -2.7789   -2.7333   -2.4588   -2.4588   -2.0854   -1.9166   -1.9082   -1.9082   -1.4722   -1.4722   -1.3779   -1.2539   -1.2539    0.7726    1.2500    4.7255    6.2336    6.2336    6.5835
  0.5486  -16.3494  -16.2642  -16.2106  -13.2903  -13.2903  -13.2869  -13.2451  -13.0721   -3.2122   -2.7798   -2.7327   -2.4555   -2.4555   -2.0944   -1.9166   -1.9061   -1.9061   -1.4783   -1.4783   -1.3789   -1.2506   -1.2506    0.8328    1.2747    4.7016    6.2345    6.2345    6.4942
  0.5808  -16.3479  -16.2645  -16.2087  -13.2903  -13.2903  -13.2869  -13.2487  -13.0721   -3.2216   -2.7804   -2.7324   -2.4533   -2.4533   -2.0983   -1.9165   -1.9047   -1.9047   -1.4814   -1.4814   -1.3815   -1.2471   -1.2471    0.8709    1.2885    4.6885    6.2351    6.2351    6.4385
  0.6131  -16.3477  -16.2645  -16.2082  -13.2904  -13.2904  -13.2869  -13.2500  -13.0721   -3.2249   -2.7806   -2.7323   -2.4526   -2.4526   -2.1002   -1.9165   -1.9042   -1.9042   -1.4827   -1.4827   -1.3816   -1.2466   -1.2466    0.8838    1.2929    4.6844    6.2353    6.2353    6.4194
  0.6131  -16.3477  -16.2645  -16.2082  -13.2904  -13.2904  -13.2869  -13.2500  -13.0721   -3.2249   -2.7806   -2.7323   -2.4526   -2.4526   -2.1002   -1.9165   -1.9042   -1.9042   -1.4827   -1.4827   -1.3816   -1.2466   -1.2466    0.8838    1.2929    4.6844    6.2353    6.2353    6.4194
  0.6454  -16.3472  -16.2643  -16.2081  -13.2904  -13.2904  -13.2870  -13.2502  -13.0729   -3.2390   -2.7805   -2.7323   -2.4515   -2.4384   -2.1004   -1.9174   -1.9046   -1.9027   -1.4866   -1.4816   -1.3768   -1.2474   -1.2473    0.8848    1.2978    4.6857    6.1567    6.2349    6.4901
  0.6777  -16.3469  -16.2637  -16.2086  -13.2905  -13.2904  -13.2870  -13.2510  -13.0756   -3.2789   -2.7803   -2.7325   -2.4482   -2.3990   -2.1026   -1.9202   -1.9059   -1.8983   -1.4985   -1.4785   -1.3640   -1.2536   -1.2498    0.8871    1.3122    4.6894    6.0209    6.2337    6.6023
  0.7099  -16.3449  -16.2627  -16.2086  -13.2906  -13.2904  -13.2871  -13.2523  -13.0798   -3.3359   -2.7798   -2.7328   -2.4427   -2.3430   -2.1040   -1.9246   -1.9081   -1.8898   -1.5114   -1.4735   -1.3467   -1.2572   -1.2535    0.8919    1.3368    4.6950    5.8739    6.2317    6.7112
  0.7422  -16.3417  -16.2614  -16.2085  -13.2908  -13.2904  -13.2873  -13.2541  -13.0855   -3.4033   -2.7791   -2.7332   -2.4353   -2.2800   -2.1056   -1.9304   -1.9108   -1.8770   -1.5250   -1.4661   -1.3266   -1.2605   -1.2576    0.8987    1.3721    4.7016    5.7234    6.2291    6.8096
  0.7745  -16.3386  -16.2595  -16.2086  -13.2910  -13.2904  -13.2875  -13.2566  -13.0924   -3.4759   -2.7785   -2.7336   -2.4258   -2.2152   -2.1079   -1.9374   -1.9146   -1.8588   -1.5391   -1.4582   -1.3053   -1.2649   -1.2644    0.9069    1.4167    4.7081    5.5729    6.2257    6.8955
  0.8067  -16.3344  -16.2572  -16.2084  -13.2912  -13.2904  -13.2877  -13.2597  -13.1002   -3.5498   -2.7780   -2.7339   -2.4144   -2.1557   -2.1094   -1.9453   -1.9192   -1.8343   -1.5529   -1.4481   -1.2831   -1.2704   -1.2681    0.9172    1.4715    4.7129    5.4246    6.2219    6.9686
  0.8390  -16.3303  -16.2540  -16.2083  -13.2915  -13.2904  -13.2880  -13.2636  -13.1086   -3.6223   -2.7776   -2.7341   -2.4017   -2.1110   -2.1041   -1.9538   -1.9246   -1.8031   -1.5661   -1.4375   -1.2773   -1.2700   -1.2606    0.9287    1.5358    4.7145    5.2803    6.2175    7.0295
  0.8713  -16.3265  -16.2504  -16.2083  -13.2918  -13.2904  -13.2882  -13.2683  -13.1171   -3.6922   -2.7775   -2.7342   -2.3870   -2.1125   -2.0636   -1.9624   -1.9311   -1.7681   -1.5790   -1.4267   -1.2852   -1.2706   -1.2392    0.9413    1.6098    4.7107    5.1413    6.2128    7.0790
  0.9035  -16.3224  -16.2459  -16.2080  -13.2920  -13.2904  -13.2885  -13.2738  -13.1254   -3.7579   -2.7778   -2.7340   -2.3708   -2.1135   -2.0322   -1.9711   -1.9384   -1.7322   -1.5902   -1.4149   -1.2928   -1.2653   -1.2170    0.9549    1.6928    4.6998    5.0096    6.2080    7.1185
  0.9358  -16.3190  -16.2411  -16.2078  -13.2923  -13.2904  -13.2888  -13.2800  -13.1333   -3.8192   -2.7785   -2.7336   -2.3533   -2.1145   -2.0075   -1.9796   -1.9465   -1.7002   -1.6016   -1.4037   -1.3012   -1.2556   -1.1959    0.9689    1.7831    4.6799    4.8859    6.2030    7.1493
  0.9681  -16.3159  -16.2358  -16.2077  -13.2926  -13.2903  -13.2890  -13.2868  -13.1404   -3.8747   -2.7795   -2.7330   -2.3354   -2.1145   -1.9877   -1.9876   -1.9555   -1.6747   -1.6115   -1.3928   -1.3089   -1.2417   -1.1772    0.9834    1.8801    4.6507    4.7717    6.1981    7.1729
  1.0003  -16.3131  -16.2303  -16.2073  -13.2941  -13.2929  -13.2903  -13.2893  -13.1466   -3.9244   -2.7807   -2.7323   -2.3167   -2.1142   -1.9952   -1.9712   -1.9652   -1.6579   -1.6199   -1.3821   -1.3162   -1.2218   -1.1593    0.9977    1.9815    4.6111    4.6680    6.1933    7.1910
  1.0326  -16.3110  -16.2248  -16.2072  -13.3013  -13.2932  -13.2903  -13.2895  -13.1518   -3.9680   -2.7821   -2.7314   -2.2982   -2.1137   -2.0019   -1.9759   -1.9570   -1.6476   -1.6278   -1.3733   -1.3237   -1.2005   -1.1436    1.0113    2.0845    4.5632    4.5756    6.1888    7.2056
  1.0649  -16.3091  -16.2201  -16.2072  -13.3084  -13.2934  -13.2903  -13.2898  -13.1561   -4.0054   -2.7835   -2.7306   -2.2807   -2.1130   -2.0078   -1.9862   -1.9451   -1.6447   -1.6350   -1.3649   -1.3295   -1.1784   -1.1307    1.0238    2.1854    4.4956    4.5077    6.1848    7.2180
  1.0972  -16.3076  -16.2155  -16.2070  -13.3147  -13.2936  -13.2903  -13.2900  -13.1595   -4.0359   -2.7849   -2.7297   -2.2640   -2.1120   -2.0126   -1.9967   -1.9347   -1.6443   -1.6404   -1.3583   -1.3353   -1.1573   -1.1189    1.0349    2.2807    4.4291    4.4504    6.1813    7.2215
  1.1294  -16.3065  -16.2119  -16.2069  -13.3200  -13.2938  -13.2903  -13.2901  -13.1620   -4.0601   -2.7862   -2.7291   -2.2494   -2.1112   -2.0166   -2.0063   -1.9263   -1.6463   -1.6453   -1.3528   -1.3398   -1.1401   -1.1098    1.0440    2.3639    4.3765    4.3954    6.1785    7.2224
  1.1617  -16.3058  -16.2091  -16.2069  -13.3241  -13.2939  -13.2903  -13.2902  -13.1638   -4.0773   -2.7871   -2.7285   -2.2377   -2.1103   -2.0194   -2.0142   -1.9201   -1.6488   -1.6487   -1.3488   -1.3431   -1.1271   -1.1033    1.0509    2.4300    4.3384    4.3494    6.1764    7.2243
  1.1940  -16.3055  -16.2076  -16.2070  -13.3266  -13.2940  -13.2903  -13.2903  -13.1649   -4.0880   -2.7877   -2.7282   -2.2303   -2.1106   -2.0211   -2.0197   -1.9162   -1.6516   -1.6509   -1.3469   -1.3455   -1.1187   -1.0990    1.0548    2.4717    4.3150    4.3184    6.1751    7.2263
  1.2262  -16.3055  -16.2072  -16.2072  -13.3275  -13.2940  -13.2903  -13.2903  -13.1652   -4.0917   -2.7879   -2.7281   -2.2279   -2.1109   -2.0217   -2.0217   -1.9149   -1.6525   -1.6525   -1.3464   -1.3464   -1.1164   -1.0981    1.0561    2.4859    4.3072    4.3072    6.1747    7.2269
  1.2262  -16.3055  -16.2072  -16.2072  -13.3275  -13.2940  -13.2903  -13.2903  -13.1652   -4.0917   -2.7879   -2.7281   -2.2279   -2.1109   -2.0217   -2.0217   -1.9149   -1.6525   -1.6525   -1.3464   -1.3464   -1.1164   -1.0981    1.0561    2.4859    4.3072    4.3072    6.1747    7.2269
  1.2719  -16.3056  -16.2076  -16.2074  -13.3257  -13.2939  -13.2903  -13.2903  -13.1645   -4.0845   -2.7875   -2.7283   -2.2329   -2.1107   -2.0210   -2.0174   -1.9174   -1.6551   -1.6457   -1.3465   -1.3460   -1.1215   -1.1001    1.0534    2.4573    4.3177    4.3343    6.1756    7.2319
  1.3175  -16.3062  -16.2096  -16.2085  -13.3206  -13.2938  -13.2902  -13.2902  -13.1625   -4.0635   -2.7863   -2.7290   -2.2468   -2.1110   -2.0189   -2.0060   -1.9238   -1.6630   -1.6306   -1.3456   -1.3454   -1.1390   -1.1057    1.0444    2.3750    4.3491    4.4085    6.1781    7.1781
  1.3631  -16.3077  -16.2134  -16.2105  -13.3123  -13.2936  -13.2901  -13.2901  -13.1592   -4.0293   -2.7845   -2.7300   -2.2678   -2.1123   -2.0156   -1.9906   -1.9316   -1.6791   -1.6089   -1.3461   -1.3461   -1.1663   -1.1139    1.0275    2.2509    4.3997    4.5177    6.1819    7.1289
  1.4088  -16.3097  -16.2180  -16.2133  -13.3009  -13.2932  -13.2900  -13.2900  -13.1547   -3.9816   -2.7821   -2.7314   -2.2922   -2.1133   -2.0110   -1.9736   -1.9377   -1.7044   -1.5831   -1.3464   -1.3457   -1.2002   -1.1244    1.0005    2.0996    4.4684    4.6489    6.1869    7.0785
  1.4544  -16.3131  -16.2235  -16.2168  -13.2928  -13.2898  -13.2898  -13.2868  -13.1493   -3.9209   -2.7795   -2.7330   -2.3184   -2.1136   -2.0054   -1.9575   -1.9410   -1.7413   -1.5554   -1.3473   -1.3473   -1.2356   -1.1380    0.9598    1.9327    4.5532    4.7910    6.1926    7.0392
  1.5000  -16.3174  -16.2293  -16.2212  -13.2924  -13.2896  -13.2896  -13.2704  -13.1429   -3.8476   -2.7766   -2.7349   -2.3459   -2.1123   -1.9989   -1.9426   -1.9405   -1.7915   -1.5277   -1.3492   -1.3469   -1.2679   -1.1532    0.9014    1.7599    4.6522    4.9358    6.1984    7.0218
  1.5457  -16.3224  -16.2353  -16.2253  -13.2919  -13.2893  -13.2893  -13.2520  -13.1359   -3.7624   -2.7736   -2.7369   -2.3732   -2.1074   -1.9915   -1.9362   -1.9299   -1.8547   -1.5008   -1.3504   -1.3453   -1.2919   -1.1699    0.8210    1.5891    4.7636    5.0780    6.2041    7.0341
  1.5913  -16.3283  -16.2418  -16.2296  -13.2913  -13.2891  -13.2891  -13.2322  -13.1285   -3.6662   -2.7708   -2.7389   -2.4001   -2.0979   -1.9836   -1.9289   -1.9276   -1.9198   -1.4778   -1.3515   -1.3426   -1.3104   -1.1883    0.7148    1.4267    4.8860    5.2147    6.2090    7.0817
  1.6369  -16.3352  -16.2468  -16.2344  -13.2907  -13.2888  -13.2888  -13.2115  -13.1209   -3.5596   -2.7680   -2.7409   -2.4254   -2.0830   -2.0077   -1.9752   -1.9185   -1.9128   -1.4561   -1.3530   -1.3387   -1.3236   -1.2060    0.5817    1.2771    5.0173    5.3459    6.2133    7.1655
  1.6826  -16.3432  -16.2512  -16.2394  -13.2902  -13.2886  -13.2885  -13.1904  -13.1132   -3.4444   -2.7654   -2.7428   -2.4491   -2.0913   -2.0635   -1.9666   -1.9084   -1.9059   -1.4372   -1.3545   -1.3343   -1.3328   -1.2235    0.4228    1.1409    5.1564    5.4716    6.2167    7.2849
  1.7282  -16.3515  -16.2549  -16.2442  -13.2896  -13.2883  -13.2883  -13.1696  -13.1057   -3.3217   -2.7629   -2.7445   -2.4708   -2.1756   -2.0384   -1.9581   -1.9063   -1.8901   -1.4207   -1.3555   -1.3389   -1.3298   -1.2405    0.2444    1.0168    5.3011    5.5929    6.2191    7.4369
  1.7739  -16.3595  -16.2580  -16.2487  -13.2891  -13.2880  -13.2880  -13.1495  -13.0987   -3.1942   -2.7605   -2.7459   -2.4914   -2.2558   -2.0093   -1.9499   -1.9062   -1.8709   -1.4066   -1.3574   -1.3423   -1.3234   -1.2539    0.0521    0.9030    5.4505    5.7101    6.2204    7.6171
  1.8195  -16.3678  -16.2603  -16.2531  -13.2886  -13.2878  -13.2878  -13.1308  -13.0921   -3.0647   -2.7583   -2.7473   -2.5090   -2.3306   -1.9798   -1.9421   -1.9073   -1.8447   -1.3948   -1.3590   -1.3464   -1.3178   -1.2671   -0.1484    0.7989    5.6012    5.8224    6.2213    7.8211
  1.8651  -16.3758  -16.2621  -16.2567  -13.2881  -13.2876  -13.2876  -13.1140  -13.0863   -2.9372   -2.7563   -2.7484   -2.5242   -2.3967   -1.9541   -1.9352   -1.9093   -1.8064   -1.3842   -1.3604   -1.3497   -1.3125   -1.2787   -0.3534    0.7052    5.7504    5.9280    6.2216    8.0431
  1.9108  -16.3827  -16.2636  -16.2602  -13.2878  -13.2874  -13.2874  -13.0996  -13.0814   -2.8181   -2.7545   -2.7494   -2.5370   -2.4534   -1.9356   -1.9291   -1.9117   -1.7490   -1.3767   -1.3630   -1.3536   -1.3083   -1.2872   -0.5573    0.6237    5.8927    6.0233    6.2216    8.2750
  1.9564  -16.3886  -16.2647  -16.2627  -13.2875  -13.2873  -13.2873  -13.0879  -13.0775   -2.7531   -2.7501   -2.7129   -2.5469   -2.4989   -1.9250   -1.9242   -1.9140   -1.6709   -1.3705   -1.3642   -1.3569   -1.3047   -1.2930   -0.7582    0.5569    6.0213    6.1048    6.2215    8.5066
  2.0020  -16.3927  -16.2659  -16.2647  -13.2872  -13.2872  -13.2872  -13.0793  -13.0746   -2.7520   -2.7506   -2.6306   -2.5548   -2.5322   -1.9206   -1.9198   -1.9159   -1.5693   -1.3675   -1.3650   -1.3618   -1.3019   -1.2967   -0.9506    0.5072    6.1265    6.1677    6.2207    8.7148
  2.0477  -16.3953  -16.2665  -16.2662  -13.2871  -13.2871  -13.2871  -13.0741  -13.0729   -2.7513   -2.7509   -2.5778   -2.5585   -2.5535   -1.9183   -1.9179   -1.9172   -1.4447   -1.3667   -1.3654   -1.3645   -1.2999   -1.2985   -1.1320    0.4764    6.1960    6.2074    6.2210    8.6853
  2.0933  -16.3961  -16.2662  -16.2662  -13.2870  -13.2870  -13.2870  -13.0723  -13.0723   -2.7510   -2.7510   -2.5591   -2.5591   -2.5591   -1.9175   -1.9175   -1.9175   -1.3648   -1.3648   -1.3648   -1.2990   -1.2990   -1.2990   -1.2963    0.4660    6.2215    6.2215    6.2215    8.6536
  2.0933  -16.3961  -16.2662  -16.2662  -13.2870  -13.2870  -13.2870  -13.0723  -13.0723   -2.7510   -2.7510   -2.5591   -2.5591   -2.5591   -1.9175   -1.9175   -1.9175   -1.3648   -1.3648   -1.3648   -1.2990   -1.2990   -1.2990   -1.2963    0.4660    6.2215    6.2215    6.2215    8.6536
  2.1492  -16.3949  -16.2664  -16.2664  -13.2871  -13.2871  -13.2871  -13.0741  -13.0741   -2.7512   -2.7512   -2.5898   -2.5531   -2.5531   -1.9185   -1.9185   -1.9170   -1.4749   -1.3666   -1.3666   -1.3645   -1.2990   -1.2990   -1.0929    0.4816    6.1959    6.1959    6.2127    8.6925
  2.2051  -16.3910  -16.2647  -16.2647  -13.2872  -13.2872  -13.2872  -13.0793  -13.0793   -2.7514   -2.7514   -2.6755   -2.5296   -2.5296   -1.9211   -1.9211   -1.9176   -1.6166   -1.3690   -1.3690   -1.3584   -1.2967   -1.2967   -0.8675    0.5272    6.1278    6.1278    6.1865    8.6147
  2.2610  -16.3846  -16.2626  -16.2626  -13.2875  -13.2875  -13.2875  -13.0879  -13.0879   -2.8057   -2.7518   -2.7518   -2.4928   -2.4928   -1.9269   -1.9249   -1.9249   -1.7183   -1.3780   -1.3780   -1.3492   -1.2904   -1.2904   -0.6287    0.5999    6.0279    6.0279    6.1378    8.3529
  2.3169  -16.3760  -16.2597  -16.2597  -13.2878  -13.2878  -13.2878  -13.0996  -13.0996   -2.9658   -2.7523   -2.7523   -2.4422   -2.4422   -1.9538   -1.9296   -1.9296   -1.7787   -1.3935   -1.3935   -1.3367   -1.2790   -1.2790   -0.3842    0.6954    5.9108    5.9108    6.0609    8.1123
  2.3728  -16.3654  -16.2565  -16.2565  -13.2881  -13.2881  -13.2881  -13.1140  -13.1140   -3.1434   -2.7527   -2.7527   -2.3799   -2.3799   -1.9960   -1.9344   -1.9344   -1.8044   -1.4158   -1.4158   -1.3227   -1.2642   -1.2642   -0.1387    0.8091    5.7876    5.7876    5.9519    7.9186
  2.4287  -16.3528  -16.2529  -16.2529  -13.2886  -13.2886  -13.2886  -13.1309  -13.1309   -3.3279   -2.7529   -2.7529   -2.3072   -2.3072   -2.0411   -1.9386   -1.9386   -1.8139   -1.4425   -1.4425   -1.3067   -1.2462   -1.2462    0.1011    0.9376    5.6667    5.6667    5.8136    7.7804
  2.4845  -16.3393  -16.2489  -16.2489  -13.2890  -13.2890  -13.2890  -13.1496  -13.1496   -3.5123   -2.7528   -2.7528   -2.2269   -2.2269   -2.0802   -1.9416   -1.9416   -1.8180   -1.4719   -1.4719   -1.2883   -1.2279   -1.2279    0.3253    1.0802    5.5537    5.5537    5.6564    7.6903
  2.5404  -16.3245  -16.2440  -16.2440  -13.2896  -13.2896  -13.2896  -13.1696  -13.1696   -3.6915   -2.7521   -2.7521   -2.1423   -2.1423   -2.1103   -1.9416   -1.9416   -1.8208   -1.5001   -1.5001   -1.2679   -1.2086   -1.2086    0.5228    1.2411    5.4528    5.4528    5.4949    7.6837
  2.5963  -16.3092  -16.2389  -16.2389  -13.2901  -13.2901  -13.2901  -13.1904  -13.1904   -3.8622   -2.7508   -2.7508   -2.1307   -2.0632   -2.0632   -1.9350   -1.9350   -1.8236   -1.5244   -1.5244   -1.2470   -1.1907   -1.1907    0.6799    1.4264    5.3433    5.3656    5.3656    7.4317
  2.6522  -16.2939  -16.2337  -16.2337  -13.2907  -13.2907  -13.2907  -13.2115  -13.2115   -4.0222   -2.7489   -2.7489   -2.1417   -2.0081   -2.0081   -1.9115   -1.9115   -1.8274   -1.5377   -1.5377   -1.2245   -1.1744   -1.1744    0.7885    1.6393    5.2119    5.2935    5.2935    7.1761
  2.7081  -16.2783  -16.2290  -16.2290  -13.2913  -13.2912  -13.2912  -13.2322  -13.2322   -4.1691   -2.7463   -2.7463   -2.1424   -1.9863   -1.9863   -1.8746   -1.8746   -1.8321   -1.5293   -1.5293   -1.2049   -1.1600   -1.1600    0.8506    1.8761    5.1072    5.2373    5.2373    6.9220
  2.7640  -16.2634  -16.2237  -16.2237  -13.2918  -13.2918  -13.2918  -13.2520  -13.2520   -4.3019   -2.7430   -2.7430   -2.1344   -1.9787   -1.9787   -1.8529   -1.8529   -1.8380   -1.4882   -1.4882   -1.1844   -1.1471   -1.1471    0.8739    2.1287    5.0315    5.1974    5.1974    6.6748
  2.8199  -16.2493  -16.2189  -16.2189  -13.2923  -13.2923  -13.2923  -13.2703  -13.2703   -4.4193   -2.7391   -2.7391   -2.1190   -1.9753   -1.9753   -1.8540   -1.8540   -1.8459   -1.4213   -1.4213   -1.1648   -1.1356   -1.1356    0.8676    2.3888    4.9847    5.1736    5.1736    6.4385
  2.8758  -16.2364  -16.2150  -16.2150  -13.2927  -13.2927  -13.2927  -13.2868  -13.2868   -4.5205   -2.7351   -2.7351   -2.0975   -1.9737   -1.9737   -1.8687   -1.8687   -1.8558   -1.3451   -1.3451   -1.1484   -1.1260   -1.1260    0.8418    2.6470    4.9660    5.1661    5.1661    6.2166
  2.9317  -16.2255  -16.2117  -16.2117  -13.3009  -13.3009  -13.2931  -13.2931  -13.2931   -4.6047   -2.7311   -2.7311   -2.0720   -1.9731   -1.9731   -1.8880   -1.8880   -1.8680   -1.2699   -1.2699   -1.1332   -1.1186   -1.1186    0.8057    2.8938    4.9757    5.1750    5.1750    6.0127
  2.9876  -16.2163  -16.2084  -16.2084  -13.3122  -13.3122  -13.2934  -13.2934  -13.2934   -4.6702   -2.7273   -2.7273   -2.0426   -1.9727   -1.9727   -1.9047   -1.9047   -1.8825   -1.2043   -1.2043   -1.1198   -1.1126   -1.1126    0.7679    3.1195    5.0181    5.2020    5.2020    5.8307
  3.0435  -16.2099  -16.2067  -16.2067  -13.3206  -13.3206  -13.2936  -13.2936  -13.2936   -4.7178   -2.7244   -2.7244   -2.0139   -1.9740   -1.9740   -1.9184   -1.9184   -1.8996   -1.1547   -1.1547   -1.1123   -1.1090   -1.1090    0.7355    3.3023    5.0981    5.2463    5.2463    5.6724
  3.0994  -16.2063  -16.2054  -16.2054  -13.3257  -13.3257  -13.2938  -13.2938  -13.2938   -4.7466   -2.7224   -2.7224   -1.9887   -1.9749   -1.9749   -1.9262   -1.9262   -1.9183   -1.1238   -1.1238   -1.1070   -1.1068   -1.1068    0.7137    3.4240    5.2230    5.3062    5.3062    5.5432
  3.1552  -16.2050  -16.2050  -16.2050  -13.3274  -13.3274  -13.2938  -13.2938  -13.2938   -4.7562   -2.7217   -2.7217   -1.9755   -1.9755   -1.9755   -1.9288   -1.9288   -1.9288   -1.1139   -1.1139   -1.1052   -1.1052   -1.1052    0.7061    3.4670    5.3520    5.3520    5.3520    5.4742
  3.1552  -16.2050  -16.2050  -16.2050  -13.3274  -13.3274  -13.2938  -13.2938  -13.2938   -4.7562   -2.7217   -2.7217   -1.9755   -1.9755   -1.9755   -1.9288   -1.9288   -1.9288   -1.1139   -1.1139   -1.1052   -1.1052   -1.1052    0.7061    3.4670    5.3520    5.3520    5.3520    5.4742
  3.2009  -16.2060  -16.2054  -16.2050  -13.3268  -13.3257  -13.2938  -13.2938  -13.2938   -4.7498   -2.7224   -2.7220   -1.9832   -1.9790   -1.9729   -1.9294   -1.9235   -1.9225   -1.1235   -1.1169   -1.1069   -1.1066   -1.1061    0.7112    3.4383    5.2572    5.2734    5.3684    5.4774
