-1.019 -1.59425
-1.0189 -1.59389
-1.0188 -1.59353
-1.0187 -1.59317
-1.0186 -1.59281
-1.0185 -1.59245
-1.0184 -1.59209
-1.0183 -1.59173
-1.0182 -1.59137
-1.0181 -1.59101
-1.018 -1.59065
-1.0179 -1.59029
-1.0178 -1.58993
-1.0177 -1.58957
-1.0176 -1.58921
-1.0175 -1.58885
-1.0174 -1.58849
-1.0173 -1.58813
-1.0172 -1.58777
-1.0171 -1.58742
-1.017 -1.58706
-1.0169 -1.5867
-1.0168 -1.58634
-1.0167 -1.58598
-1.0166 -1.58562
-1.0165 -1.58527
-1.0164 -1.58491
-1.0163 -1.58455
-1.0162 -1.58419
-1.0161 -1.58383
-1.016 -1.58348
-1.0159 -1.58312
-1.0158 -1.58276
-1.0157 -1.58241
-1.0156 -1.58205
-1.0155 -1.58169
-1.0154 -1.58133
-1.0153 -1.58098
-1.0152 -1.58062
-1.0151 -1.58026
-1.015 -1.57991
-1.0149 -1.57955
-1.0148 -1.5792
-1.0147 -1.57884
-1.0146 -1.57848
-1.0145 -1.57813
-1.0144 -1.57777
-1.0143 -1.57742
-1.0142 -1.57706
-1.0141 -1.57671
-1.014 -1.57635
-1.0139 -1.576
-1.0138 -1.57564
-1.0137 -1.57529
-1.0136 -1.57493
-1.0135 -1.57458
-1.0134 -1.57422
-1.0133 -1.57387
-1.0132 -1.57351
-1.0131 -1.57316
-1.013 -1.57281
-1.0129 -1.57245
-1.0128 -1.5721
-1.0127 -1.57175
-1.0126 -1.57139
-1.0125 -1.57104
-1.0124 -1.57069
-1.0123 -1.57033
-1.0122 -1.56998
-1.0121 -1.56963
-1.012 -1.56927
-1.0119 -1.56892
-1.0118 -1.56857
-1.0117 -1.56822
-1.0116 -1.56786
-1.0115 -1.56751
-1.0114 -1.56716
-1.0113 -1.56681
-1.0112 -1.56645
-1.0111 -1.5661
-1.011 -1.56575
-1.0109 -1.5654
-1.0108 -1.56505
-1.0107 -1.5647
-1.0106 -1.56434
-1.0105 -1.56399
-1.0104 -1.56364
-1.0103 -1.56329
-1.0102 -1.56294
-1.0101 -1.56259
-1.01 -1.56224
-1.0099 -1.56189
-1.0098 -1.56154
-1.0097 -1.56119
-1.0096 -1.56084
-1.0095 -1.56049
-1.0094 -1.56014
-1.0093 -1.55979
-1.0092 -1.55944
-1.0091 -1.55909
-1.009 -1.55874
-1.0089 -1.55839
-1.0088 -1.55804
-1.0087 -1.55769
-1.0086 -1.55734
-1.0085 -1.55699
-1.0084 -1.55665
-1.0083 -1.5563
-1.0082 -1.55595
-1.0081 -1.5556
-1.008 -1.55525
-1.0079 -1.5549
-1.0078 -1.55455
-1.0077 -1.55421
-1.0076 -1.55386
-1.0075 -1.55351
-1.0074 -1.55316
-1.0073 -1.55282
-1.0072 -1.55247
-1.0071 -1.55212
-1.007 -1.55177
-1.0069 -1.55143
-1.0068 -1.55108
-1.0067 -1.55073
-1.0066 -1.55039
-1.0065 -1.55004
-1.0064 -1.54969
-1.0063 -1.54935
-1.0062 -1.549
-1.0061 -1.54865
-1.006 -1.54831
-1.0059 -1.54796
-1.0058 -1.54762
-1.0057 -1.54727
-1.0056 -1.54692
-1.0055 -1.54658
-1.0054 -1.54623
-1.0053 -1.54589
-1.0052 -1.54554
-1.0051 -1.5452
-1.005 -1.54485
-1.0049 -1.54451
-1.0048 -1.54416
-1.0047 -1.54382
-1.0046 -1.54347
-1.0045 -1.54313
-1.0044 -1.54278
-1.0043 -1.54244
-1.0042 -1.5421
-1.0041 -1.54175
-1.004 -1.54141
-1.0039 -1.54106
-1.0038 -1.54072
-1.0037 -1.54038
-1.0036 -1.54003
-1.0035 -1.53969
-1.0034 -1.53935
-1.0033 -1.539
-1.0032 -1.53866
-1.0031 -1.53832
-1.003 -1.53797
-1.0029 -1.53763
-1.0028 -1.53729
-1.0027 -1.53695
-1.0026 -1.5366
-1.0025 -1.53626
-1.0024 -1.53592
-1.0023 -1.53558
-1.0022 -1.53524
-1.0021 -1.53489
-1.002 -1.53455
-1.0019 -1.53421
-1.0018 -1.53387
-1.0017 -1.53353
-1.0016 -1.53319
-1.0015 -1.53284
-1.0014 -1.5325
-1.0013 -1.53216
-1.0012 -1.53182
-1.0011 -1.53148
-1.001 -1.53114
-1.0009 -1.5308
-1.0008 -1.53046
-1.0007 -1.53012
-1.0006 -1.52978
-1.0005 -1.52944
-1.0004 -1.5291
-1.0003 -1.52876
-1.0002 -1.52842
-1.0001 -1.52808
-0.999998 -1.52774
-0.999898 -1.5274
-0.999798 -1.52706
-0.999698 -1.52672
-0.999598 -1.52638
-0.999498 -1.52604
-0.999398 -1.5257
-0.999298 -1.52536
-0.999198 -1.52503
-0.999098 -1.52469
-0.998998 -1.52435
-0.998898 -1.52401
-0.998798 -1.52367
-0.998698 -1.52333
-0.998598 -1.52299
-0.998498 -1.52266
-0.998398 -1.52232
-0.998298 -1.52198
-0.998198 -1.52164
-0.998098 -1.52131
-0.997998 -1.52097
-0.997898 -1.52063
-0.997798 -1.52029
-0.997698 -1.51996
-0.997598 -1.51962
-0.997498 -1.51928
-0.997398 -1.51895
-0.997298 -1.51861
-0.997198 -1.51827
-0.997098 -1.51794
-0.996998 -1.5176
-0.996898 -1.51726
-0.996798 -1.51693
-0.996698 -1.51659
-0.996598 -1.51625
-0.996498 -1.51592
-0.996398 -1.51558
-0.996298 -1.51525
-0.996198 -1.51491
-0.996098 -1.51458
-0.995998 -1.51424
-0.995898 -1.5139
-0.995798 -1.51357
-0.995698 -1.51323
-0.995598 -1.5129
-0.995498 -1.51256
-0.995398 -1.51223
-0.995298 -1.51189
-0.995198 -1.51156
-0.995098 -1.51123
-0.994998 -1.51089
-0.994898 -1.51056
-0.994798 -1.51022
-0.994698 -1.50989
-0.994598 -1.50956
-0.994498 -1.50922
-0.994398 -1.50889
-0.994298 -1.50855
-0.994198 -1.50822
-0.994098 -1.50789
-0.993998 -1.50755
-0.993898 -1.50722
-0.993798 -1.50689
-0.993698 -1.50655
-0.993598 -1.50622
-0.993498 -1.50589
-0.993398 -1.50556
-0.993298 -1.50522
-0.993198 -1.50489
-0.993098 -1.50456
-0.992998 -1.50423
-0.992898 -1.50389
-0.992798 -1.50356
-0.992698 -1.50323
-0.992598 -1.5029
-0.992498 -1.50257
-0.992398 -1.50223
-0.992298 -1.5019
-0.992198 -1.50157
-0.992098 -1.50124
-0.991998 -1.50091
-0.991898 -1.50058
-0.991798 -1.50025
-0.991698 -1.49992
-0.991598 -1.49958
-0.991498 -1.49925
-0.991398 -1.49892
-0.991298 -1.49859
-0.991198 -1.49826
-0.991098 -1.49793
-0.990998 -1.4976
-0.990898 -1.49727
-0.990798 -1.49694
-0.990698 -1.49661
-0.990598 -1.49628
-0.990498 -1.49595
-0.990398 -1.49562
-0.990298 -1.49529
-0.990198 -1.49496
-0.990098 -1.49463
-0.989998 -1.4943
-0.989898 -1.49398
-0.989798 -1.49365
-0.989698 -1.49332
-0.989598 -1.49299
-0.989498 -1.49266
-0.989398 -1.49233
-0.989298 -1.492
-0.989198 -1.49167
-0.989098 -1.49135
-0.988998 -1.49102
-0.988898 -1.49069
-0.988798 -1.49036
-0.988698 -1.49003
-0.988598 -1.48971
-0.988498 -1.48938
-0.988398 -1.48905
-0.988298 -1.48872
-0.988198 -1.4884
-0.988098 -1.48807
-0.987998 -1.48774
-0.987898 -1.48741
-0.987798 -1.48709
-0.987698 -1.48676
-0.987598 -1.48643
-0.987498 -1.48611
-0.987398 -1.48578
-0.987298 -1.48545
-0.987198 -1.48513
-0.987098 -1.4848
-0.986998 -1.48447
-0.986898 -1.48415
-0.986798 -1.48382
-0.986698 -1.4835
-0.986598 -1.48317
-0.986498 -1.48284
-0.986398 -1.48252
-0.986298 -1.48219
-0.986198 -1.48187
-0.986098 -1.48154
-0.985998 -1.48122
-0.985898 -1.48089
-0.985798 -1.48057
-0.985698 -1.48024
-0.985598 -1.47992
-0.985498 -1.47959
-0.985398 -1.47927
-0.985298 -1.47894
-0.985198 -1.47862
-0.985098 -1.47829
-0.984998 -1.47797
-0.984898 -1.47765
-0.984798 -1.47732
-0.984698 -1.477
-0.984598 -1.47667
-0.984498 -1.47635
-0.984398 -1.47603
-0.984298 -1.4757
-0.984198 -1.47538
-0.984098 -1.47506
-0.983998 -1.47473
-0.983898 -1.47441
-0.983798 -1.47409
-0.983698 -1.47376
-0.983598 -1.47344
-0.983498 -1.47312
-0.983398 -1.4728
-0.983298 -1.47247
-0.983198 -1.47215
-0.983098 -1.47183
-0.982998 -1.47151
-0.982898 -1.47118
-0.982798 -1.47086
-0.982698 -1.47054
-0.982598 -1.47022
-0.982498 -1.4699
-0.982398 -1.46957
-0.982298 -1.46925
-0.982198 -1.46893
-0.982098 -1.46861
-0.981998 -1.46829
-0.981898 -1.46797
-0.981798 -1.46765
-0.981698 -1.46733
-0.981598 -1.467
-0.981498 -1.46668
-0.981398 -1.46636
-0.981298 -1.46604
-0.981198 -1.46572
-0.981098 -1.4654
-0.980998 -1.46508
-0.980898 -1.46476
-0.980798 -1.46444
-0.980698 -1.46412
-0.980598 -1.4638
-0.980498 -1.46348
-0.980398 -1.46316
-0.980298 -1.46284
-0.980198 -1.46252
-0.980098 -1.4622
-0.979998 -1.46188
-0.979898 -1.46156
-0.979798 -1.46124
-0.979698 -1.46093
-0.979598 -1.46061
-0.979498 -1.46029
-0.979398 -1.45997
-0.979298 -1.45965
-0.979198 -1.45933
-0.979098 -1.45901
-0.978998 -1.45869
-0.978898 -1.45838
-0.978798 -1.45806
-0.978698 -1.45774
-0.978598 -1.45742
-0.978498 -1.4571
-0.978398 -1.45679
-0.978298 -1.45647
-0.978198 -1.45615
-0.978098 -1.45583
-0.977998 -1.45552
-0.977898 -1.4552
-0.977798 -1.45488
-0.977698 -1.45456
-0.977598 -1.45425
-0.977498 -1.45393
-0.977398 -1.45361
-0.977298 -1.4533
-0.977198 -1.45298
-0.977098 -1.45266
-0.976998 -1.45235
-0.976898 -1.45203
-0.976798 -1.45171
-0.976698 -1.4514
-0.976598 -1.45108
-0.976498 -1.45077
-0.976398 -1.45045
-0.976298 -1.45013
-0.976198 -1.44982
-0.976098 -1.4495
-0.975998 -1.44919
-0.975898 -1.44887
-0.975798 -1.44856
-0.975698 -1.44824
-0.975598 -1.44793
-0.975498 -1.44761
-0.975398 -1.4473
-0.975298 -1.44698
-0.975198 -1.44667
-0.975098 -1.44635
-0.974998 -1.44604
-0.974898 -1.44572
-0.974798 -1.44541
-0.974698 -1.44509
-0.974598 -1.44478
-0.974498 -1.44446
-0.974398 -1.44415
-0.974298 -1.44384
-0.974198 -1.44352
-0.974098 -1.44321
-0.973998 -1.44289
-0.973898 -1.44258
-0.973798 -1.44227
-0.973698 -1.44195
-0.973598 -1.44164
-0.973498 -1.44133
-0.973398 -1.44101
-0.973298 -1.4407
-0.973198 -1.44039
-0.973098 -1.44008
-0.972998 -1.43976
-0.972898 -1.43945
-0.972798 -1.43914
-0.972698 -1.43883
-0.972598 -1.43851
-0.972498 -1.4382
-0.972398 -1.43789
-0.972298 -1.43758
-0.972198 -1.43726
-0.972098 -1.43695
-0.971998 -1.43664
-0.971898 -1.43633
-0.971798 -1.43602
-0.971698 -1.43571
-0.971598 -1.43539
-0.971498 -1.43508
-0.971398 -1.43477
-0.971298 -1.43446
-0.971198 -1.43415
-0.971098 -1.43384
-0.970998 -1.43353
-0.970898 -1.43322
-0.970798 -1.43291
-0.970698 -1.43259
-0.970598 -1.43228
-0.970498 -1.43197
-0.970398 -1.43166
-0.970298 -1.43135
-0.970198 -1.43104
-0.970098 -1.43073
-0.969998 -1.43042
-0.969898 -1.43011
-0.969798 -1.4298
-0.969698 -1.42949
-0.969598 -1.42918
-0.969498 -1.42887
-0.969398 -1.42856
-0.969298 -1.42826
-0.969198 -1.42795
-0.969098 -1.42764
-0.968998 -1.42733
-0.968898 -1.42702
-0.968798 -1.42671
-0.968698 -1.4264
-0.968598 -1.42609
-0.968498 -1.42578
-0.968398 -1.42548
-0.968298 -1.42517
-0.968198 -1.42486
-0.968098 -1.42455
-0.967998 -1.42424
-0.967898 -1.42393
-0.967798 -1.42363
-0.967698 -1.42332
-0.967598 -1.42301
-0.967498 -1.4227
-0.967398 -1.42239
-0.967298 -1.42209
-0.967198 -1.42178
-0.967098 -1.42147
-0.966998 -1.42117
-0.966898 -1.42086
-0.966798 -1.42055
-0.966698 -1.42024
-0.966598 -1.41994
-0.966498 -1.41963
-0.966398 -1.41932
-0.966298 -1.41902
-0.966198 -1.41871
-0.966098 -1.4184
-0.965998 -1.4181
-0.965898 -1.41779
-0.965798 -1.41748
-0.965698 -1.41718
-0.965598 -1.41687
-0.965498 -1.41657
-0.965398 -1.41626
-0.965298 -1.41596
-0.965198 -1.41565
-0.965098 -1.41534
-0.964998 -1.41504
-0.964898 -1.41473
-0.964798 -1.41443
-0.964698 -1.41412
-0.964598 -1.41382
-0.964498 -1.41351
-0.964398 -1.41321
-0.964298 -1.4129
-0.964198 -1.4126
-0.964098 -1.41229
-0.963998 -1.41199
-0.963898 -1.41168
-0.963798 -1.41138
-0.963698 -1.41108
-0.963598 -1.41077
-0.963498 -1.41047
-0.963398 -1.41016
-0.963298 -1.40986
-0.963198 -1.40955
-0.963098 -1.40925
-0.962998 -1.40895
-0.962898 -1.40864
-0.962798 -1.40834
-0.962698 -1.40804
-0.962598 -1.40773
-0.962498 -1.40743
-0.962398 -1.40713
-0.962298 -1.40682
-0.962198 -1.40652
-0.962098 -1.40622
-0.961998 -1.40591
-0.961898 -1.40561
-0.961798 -1.40531
-0.961698 -1.40501
-0.961598 -1.4047
-0.961498 -1.4044
-0.961398 -1.4041
-0.961298 -1.4038
-0.961198 -1.4035
-0.961098 -1.40319
-0.960998 -1.40289
-0.960898 -1.40259
-0.960798 -1.40229
-0.960698 -1.40199
-0.960598 -1.40168
-0.960498 -1.40138
-0.960398 -1.40108
-0.960298 -1.40078
-0.960198 -1.40048
-0.960098 -1.40018
-0.959998 -1.39988
-0.959898 -1.39958
-0.959798 -1.39927
-0.959698 -1.39897
-0.959598 -1.39867
-0.959498 -1.39837
-0.959398 -1.39807
-0.959298 -1.39777
-0.959198 -1.39747
-0.959098 -1.39717
-0.958998 -1.39687
-0.958898 -1.39657
-0.958798 -1.39627
-0.958698 -1.39597
-0.958598 -1.39567
-0.958498 -1.39537
-0.958398 -1.39507
-0.958298 -1.39477
-0.958198 -1.39447
-0.958098 -1.39417
-0.957998 -1.39387
-0.957898 -1.39357
-0.957798 -1.39327
-0.957698 -1.39298
-0.957598 -1.39268
-0.957498 -1.39238
-0.957398 -1.39208
-0.957298 -1.39178
-0.957198 -1.39148
-0.957098 -1.39118
-0.956998 -1.39088
-0.956898 -1.39059
-0.956798 -1.39029
-0.956698 -1.38999
-0.956598 -1.38969
-0.956498 -1.38939
-0.956398 -1.38909
-0.956298 -1.3888
-0.956198 -1.3885
-0.956098 -1.3882
-0.955998 -1.3879
-0.955898 -1.38761
-0.955798 -1.38731
-0.955698 -1.38701
-0.955598 -1.38671
-0.955498 -1.38642
-0.955398 -1.38612
-0.955298 -1.38582
-0.955198 -1.38553
-0.955098 -1.38523
-0.954998 -1.38493
-0.954898 -1.38463
-0.954798 -1.38434
-0.954698 -1.38404
-0.954598 -1.38375
-0.954498 -1.38345
-0.954398 -1.38315
-0.954298 -1.38286
-0.954198 -1.38256
-0.954098 -1.38226
-0.953998 -1.38197
-0.953898 -1.38167
-0.953798 -1.38138
-0.953698 -1.38108
-0.953598 -1.38079
-0.953498 -1.38049
-0.953398 -1.38019
-0.953298 -1.3799
-0.953198 -1.3796
-0.953098 -1.37931
-0.952998 -1.37901
-0.952898 -1.37872
-0.952798 -1.37842
-0.952698 -1.37813
-0.952598 -1.37783
-0.952498 -1.37754
-0.952398 -1.37724
-0.952298 -1.37695
-0.952198 -1.37666
-0.952098 -1.37636
-0.951998 -1.37607
-0.951898 -1.37577
-0.951798 -1.37548
-0.951698 -1.37518
-0.951598 -1.37489
-0.951498 -1.3746
-0.951398 -1.3743
-0.951298 -1.37401
-0.951198 -1.37372
-0.951098 -1.37342
-0.950998 -1.37313
-0.950898 -1.37284
-0.950798 -1.37254
-0.950698 -1.37225
-0.950598 -1.37196
-0.950498 -1.37166
-0.950398 -1.37137
-0.950298 -1.37108
-0.950198 -1.37078
-0.950098 -1.37049
-0.949998 -1.3702
-0.949898 -1.36991
-0.949798 -1.36961
-0.949698 -1.36932
-0.949598 -1.36903
-0.949498 -1.36874
-0.949398 -1.36844
-0.949298 -1.36815
-0.949198 -1.36786
-0.949098 -1.36757
-0.948998 -1.36728
-0.948898 -1.36699
-0.948798 -1.36669
-0.948698 -1.3664
-0.948598 -1.36611
-0.948498 -1.36582
-0.948398 -1.36553
-0.948298 -1.36524
-0.948198 -1.36495
-0.948098 -1.36465
-0.947998 -1.36436
-0.947898 -1.36407
-0.947798 -1.36378
-0.947698 -1.36349
-0.947598 -1.3632
-0.947498 -1.36291
-0.947398 -1.36262
-0.947298 -1.36233
-0.947198 -1.36204
-0.947098 -1.36175
-0.946998 -1.36146
-0.946898 -1.36117
-0.946798 -1.36088
-0.946698 -1.36059
-0.946598 -1.3603
-0.946498 -1.36001
-0.946398 -1.35972
-0.946298 -1.35943
-0.946198 -1.35914
-0.946098 -1.35885
-0.945998 -1.35856
-0.945898 -1.35827
-0.945798 -1.35798
-0.945698 -1.35769
-0.945598 -1.3574
-0.945498 -1.35712
-0.945398 -1.35683
-0.945298 -1.35654
-0.945198 -1.35625
-0.945098 -1.35596
-0.944998 -1.35567
-0.944898 -1.35538
-0.944798 -1.3551
-0.944698 -1.35481
-0.944598 -1.35452
-0.944498 -1.35423
-0.944398 -1.35394
-0.944298 -1.35365
-0.944198 -1.35337
-0.944098 -1.35308
-0.943998 -1.35279
-0.943898 -1.3525
-0.943798 -1.35222
-0.943698 -1.35193
-0.943598 -1.35164
-0.943498 -1.35135
-0.943398 -1.35107
-0.943298 -1.35078
-0.943198 -1.35049
-0.943098 -1.35021
-0.942998 -1.34992
-0.942898 -1.34963
-0.942798 -1.34934
-0.942698 -1.34906
-0.942598 -1.34877
-0.942498 -1.34848
-0.942398 -1.3482
-0.942298 -1.34791
-0.942198 -1.34763
-0.942098 -1.34734
-0.941998 -1.34705
-0.941898 -1.34677
-0.941798 -1.34648
-0.941698 -1.3462
-0.941598 -1.34591
-0.941498 -1.34562
-0.941398 -1.34534
-0.941298 -1.34505
-0.941198 -1.34477
-0.941098 -1.34448
-0.940998 -1.3442
-0.940898 -1.34391
-0.940798 -1.34363
-0.940698 -1.34334
-0.940598 -1.34306
-0.940498 -1.34277
-0.940398 -1.34249
-0.940298 -1.3422
-0.940198 -1.34192
-0.940098 -1.34163
-0.939998 -1.34135
-0.939898 -1.34106
-0.939798 -1.34078
-0.939698 -1.34049
-0.939598 -1.34021
-0.939498 -1.33993
-0.939398 -1.33964
-0.939298 -1.33936
-0.939198 -1.33907
-0.939098 -1.33879
-0.938998 -1.33851
-0.938898 -1.33822
-0.938798 -1.33794
-0.938698 -1.33766
-0.938598 -1.33737
-0.938498 -1.33709
-0.938398 -1.33681
-0.938298 -1.33652
-0.938198 -1.33624
-0.938098 -1.33596
-0.937998 -1.33567
-0.937898 -1.33539
-0.937798 -1.33511
-0.937698 -1.33482
-0.937598 -1.33454
-0.937498 -1.33426
-0.937398 -1.33398
-0.937298 -1.33369
-0.937198 -1.33341
-0.937098 -1.33313
-0.936998 -1.33285
-0.936898 -1.33257
-0.936798 -1.33228
-0.936698 -1.332
-0.936598 -1.33172
-0.936498 -1.33144
-0.936398 -1.33116
-0.936298 -1.33087
-0.936198 -1.33059
-0.936098 -1.33031
-0.935998 -1.33003
-0.935898 -1.32975
-0.935798 -1.32947
-0.935698 -1.32919
-0.935598 -1.3289
-0.935498 -1.32862
-0.935398 -1.32834
-0.935298 -1.32806
-0.935198 -1.32778
-0.935098 -1.3275
-0.934998 -1.32722
-0.934898 -1.32694
-0.934798 -1.32666
-0.934698 -1.32638
-0.934598 -1.3261
-0.934498 -1.32582
-0.934398 -1.32554
-0.934298 -1.32526
-0.934198 -1.32498
-0.934098 -1.3247
-0.933998 -1.32442
-0.933898 -1.32414
-0.933798 -1.32386
-0.933698 -1.32358
-0.933598 -1.3233
-0.933498 -1.32302
-0.933398 -1.32274
-0.933298 -1.32246
-0.933198 -1.32218
-0.933098 -1.3219
-0.932998 -1.32162
-0.932898 -1.32134
-0.932798 -1.32106
-0.932698 -1.32079
-0.932598 -1.32051
-0.932498 -1.32023
-0.932398 -1.31995
-0.932298 -1.31967
-0.932198 -1.31939
-0.932098 -1.31911
-0.931998 -1.31884
-0.931898 -1.31856
-0.931798 -1.31828
-0.931698 -1.318
-0.931598 -1.31772
-0.931498 -1.31744
-0.931398 -1.31717
-0.931298 -1.31689
-0.931198 -1.31661
-0.931098 -1.31633
-0.930998 -1.31606
-0.930898 -1.31578
-0.930798 -1.3155
-0.930698 -1.31522
-0.930598 -1.31495
-0.930498 -1.31467
-0.930398 -1.31439
-0.930298 -1.31411
-0.930198 -1.31384
